id,is_lens,prob_lens
object_02969,0,0.26399153
object_02968,0,0.005163095
object_02962,0,0.0009456498
object_02966,1,0.5009174
object_02970,0,0.0007243252
object_02974,0,0.0008684224
object_02975,0,0.0010178238
object_02973,0,0.36237818
object_02972,0,0.016372155
object_02971,0,0.45893598
object_02976,0,0.02657386
object_02977,0,0.0072943307
object_02978,0,0.0018018332
object_02979,1,0.908058
object_02982,1,0.9998516
object_02983,0,0.0012471861
object_02986,1,0.5869015
object_02980,0,0.10660042
object_02984,0,0.00028477545
object_02988,0,5.1163745e-05
object_02990,0,1.8116124e-06
object_02991,0,8.656781e-05
object_02989,0,0.069645785
object_02987,0,2.2336615e-05
object_02981,0,0.19741425
object_02985,0,6.464089e-05
object_02993,0,9.135483e-06
object_02994,0,0.0551965
object_02995,0,0.025666693
object_02996,0,0.00037543336
object_02992,0,1.6149712e-05
object_03001,0,0.00018261421
object_02997,0,0.00060835097
object_03003,0,0.005547533
object_03000,0,0.28041655
object_02999,0,0.0022517082
object_03002,0,0.33488488
object_03004,0,0.008419958
object_03006,1,0.92421657
object_02998,0,0.034636915
object_03005,0,0.025537487
object_03007,0,8.525597e-05
object_03011,0,0.0016360213
object_03013,0,0.000140188
object_03012,0,0.04710475
object_03009,0,0.0001390122
object_03010,0,0.0012722288
object_03008,0,0.009282017
object_03014,0,0.0009747727
object_03017,0,0.0011219501
object_03019,0,0.010783996
object_03016,0,0.47275552
object_03018,0,0.016051544
object_03020,0,0.0035407383
object_03015,0,0.06806851
object_03023,0,0.012555877
object_03021,0,0.0019346146
object_03022,0,0.009247628
object_03024,1,0.80483264
object_03027,0,0.008174027
object_03028,0,2.5617271e-06
object_03031,0,0.057207063
object_03030,1,0.99749964
object_03025,0,0.0005500356
object_03029,0,0.000101386875
object_03026,0,0.014254282
object_03032,0,0.0075083245
object_03033,0,0.0021489565
object_03034,1,0.9855452
object_03035,0,0.029534165
object_03036,0,0.008825421
object_03037,1,0.99952793
object_03038,0,0.0040532807
object_03039,0,0.000534704
object_03041,0,0.022701861
object_03043,0,0.09423278
object_03040,0,0.007427427
object_03044,0,0.00044056767
object_03046,0,0.011876371
object_03042,0,0.35942033
object_03047,0,0.004588176
object_03045,0,0.0016816397
object_03050,1,0.7898905
object_03049,0,0.19798823
object_03048,0,4.153665e-05
object_03053,1,0.99945456
object_03055,0,0.0006157608
object_03052,0,0.021638658
object_03051,0,0.044390433
object_03054,0,0.032216337
object_03056,0,0.00012877313
object_03057,1,0.9738071
object_03058,0,0.325268
object_03061,0,0.008392727
object_03063,0,0.38427523
object_03060,0,0.14455211
object_03062,0,5.3867214e-05
object_03059,1,0.9885921
object_03065,0,0.0041168695
object_03066,0,0.19538774
object_03064,0,0.0025224222
object_03067,0,0.013871473
object_03070,0,0.066105835
object_03068,0,0.10928953
object_03069,0,0.0004259603
object_03071,0,0.008041577
object_03077,0,0.0029710664
object_03072,0,0.04913146
object_03073,0,0.00089830434
object_03075,0,0.0070991134
object_03078,0,5.285154e-05
object_03080,0,8.7798235e-06
object_03074,1,0.7809245
object_03076,0,7.950179e-05
object_03085,0,0.0005837195
object_03079,0,3.4879977e-06
object_03082,1,0.92249715
object_03086,0,0.00064364576
object_03084,1,0.94739705
object_03083,0,6.309428e-05
object_03087,0,0.4531737
object_03081,0,0.09420171
object_03088,0,0.018406887
object_03089,0,0.0014065291
object_03091,0,0.007919248
object_03092,0,0.0017260037
object_03090,0,0.1870068
object_03096,1,0.6823259
object_03093,0,0.007659761
object_03097,0,7.392861e-05
object_03095,0,0.0010597869
object_03099,0,0.2292275
object_03101,0,0.058228154
object_03094,0,0.039599944
object_03098,1,0.9987613
object_03103,0,0.004762248
object_03102,0,0.08067647
object_03100,0,0.0030354895
object_03104,0,0.037555087
object_03105,1,0.998064
object_03107,0,5.5411807e-08
object_03111,1,0.5908219
object_03109,0,0.0018133431
object_03106,0,4.9416707e-05
object_03113,0,0.091952875
object_03110,0,0.0018407493
object_03112,0,0.07431468
object_03108,0,0.023726057
object_03116,0,0.022825278
object_03115,0,0.000625266
object_03118,0,4.2169126e-05
object_03114,0,7.126898e-06
object_03117,0,2.9907594e-06
object_03119,0,0.0024827821
object_03123,0,0.034915365
object_03121,0,0.24271947
object_03120,0,0.00028855226
object_03126,0,0.0014185666
object_03124,0,0.067673765
object_03128,0,0.00024328526
object_03122,0,0.0056495643
object_03127,0,0.009347043
object_03131,0,4.6947374e-05
object_03132,0,0.06395294
object_03130,0,2.7728529e-05
object_03125,0,0.00049690646
object_03135,0,0.075334966
object_03133,0,0.002478611
object_03129,0,0.0075338553
object_03134,0,0.0029799757
object_03136,0,0.006195846
object_03139,0,0.009232511
object_03138,0,0.09084874
object_03143,0,0.0004528044
object_03137,0,0.053144313
object_03140,0,0.019090317
object_03144,0,7.991293e-05
object_03150,0,0.0016481339
object_03141,0,0.0015941202
object_03145,0,0.22594385
object_03142,0,1.8333765e-05
object_03148,0,0.009337602
object_03146,0,0.035855662
object_03149,1,0.99182874
object_03147,1,0.9903776
object_03151,0,0.3875196
object_03155,0,0.1304074
object_03153,0,0.008848175
object_03152,0,0.31365693
object_03154,1,0.591481
object_03156,0,3.473037e-05
object_03159,0,3.467619e-05
object_03160,0,0.056190517
object_03162,0,0.020760937
object_03158,0,9.7606346e-05
object_03163,0,0.0019369869
object_03161,0,0.014107797
object_03166,0,0.0008165358
object_03164,0,0.18123297
object_03157,0,0.0054135225
object_03167,0,0.00042237982
object_03165,0,0.04356488
object_03170,0,0.009881521
object_03172,1,0.832345
object_03173,0,0.004458635
object_03174,1,0.60901254
object_03176,0,0.07575509
object_03175,0,0.021190856
object_03171,0,0.0014363778
object_03168,0,0.09299494
object_03179,0,0.01820255
object_03169,0,3.2916125e-07
object_03178,1,0.84835047
object_03180,0,0.11490787
object_03183,1,0.9944073
object_03177,0,0.026886929
object_03181,0,1.0347423e-05
object_03182,0,8.880274e-05
object_03186,0,0.0068958625
object_03185,0,0.0026849103
object_03190,0,0.00028737859
object_03188,1,0.94293517
object_03187,0,0.08843544
object_03189,0,0.003560639
object_03184,1,0.6331726
object_03192,0,0.0058107376
object_03196,0,0.00315708
object_03194,0,0.0043127993
object_03191,0,0.0005892051
object_03193,0,0.0013137939
object_03197,0,0.018768152
object_03198,0,0.0004891036
object_03195,0,0.15083812
object_03199,0,0.013557633
object_03200,0,0.0032995997
object_03202,0,0.0035330933
object_03205,0,0.13352773
object_03201,0,0.04027324
object_03204,0,0.00022442278
object_03206,1,0.9981487
object_03211,1,0.99986804
object_03203,0,0.00069948647
object_03208,0,0.0030220773
object_03207,0,0.48637182
object_03213,1,0.5881022
object_03210,1,0.99979526
object_03215,0,0.00053128606
object_03209,1,0.9975768
object_03214,0,0.010092306
object_03212,0,0.0009783828
object_03217,1,0.9765855
object_03216,0,0.00019707339
object_03220,0,0.056898717
object_03222,0,0.12793584
object_03221,0,0.0001537253
object_03219,0,0.0012429145
object_03218,0,6.2830164e-05
object_03224,1,0.9980222
object_03228,0,0.16432922
object_03223,0,0.0021132063
object_03225,0,9.763437e-05
object_03227,0,0.13105132
object_03230,0,0.0030859094
object_03229,0,0.0078045893
object_03231,0,0.052440297
object_03226,0,0.011402962
object_03234,0,0.02461044
object_03233,0,0.08677956
object_03236,1,0.7339726
object_03235,0,0.00015796316
object_03237,0,0.018705016
object_03232,0,0.0010906876
object_03241,1,0.6591674
object_03240,0,0.18422031
object_03242,0,0.16155952
object_03238,0,0.015622807
object_03246,0,0.013465406
object_03245,0,0.00058735406
object_03239,0,0.010427107
object_03244,0,0.006783928
object_03243,0,0.10866729
object_03247,1,0.88460153
object_03249,0,0.00017100104
object_03250,0,6.1363635e-06
object_03252,0,0.0048223636
object_03248,0,0.0001622304
object_03254,0,0.047026888
object_03253,0,0.0020169935
object_03251,1,0.6547803
object_03255,0,9.382523e-06
object_03259,0,0.10627139
object_03256,0,0.013079548
object_03260,0,0.0003760466
object_03257,0,0.0001815117
object_03258,0,0.0005176594
object_03262,0,0.009154324
object_03261,0,0.0011441517
object_03263,0,0.08492364
object_03266,0,0.25520036
object_03264,1,0.55483264
object_03265,0,0.008661832
object_03267,0,0.00014823256
object_03268,0,2.3546778e-05
object_03271,0,3.099745e-05
object_03269,0,0.028627016
object_03273,0,0.0018562179
object_03274,0,3.576345e-05
object_03270,0,0.0005548714
object_03275,0,0.26202276
object_03272,0,0.00013472838
object_03276,0,0.037033826
object_03279,0,0.015110306
object_03278,0,1.07170845e-05
object_03277,0,0.00042907364
object_03280,0,0.449156
object_03282,1,0.99273866
object_03281,0,0.00030131996
object_03283,1,0.9034085
object_03285,0,0.0037605567
object_03286,0,0.0012421682
object_03284,0,0.00015448443
object_03287,0,1.6732733e-05
object_03291,0,8.036066e-05
object_03288,0,0.0008815881
object_03292,0,0.16247813
object_03293,0,0.0012095091
object_03290,0,0.039121576
object_03294,0,0.05471431
object_03295,1,0.5811165
object_03289,0,0.033756208
object_03296,0,0.27432224
object_03297,0,0.33871087
object_03298,0,0.088790774
object_03300,0,6.825942e-05
object_03302,0,0.18856764
object_03304,0,7.6709184e-05
object_03301,0,0.013456833
object_03303,0,0.03815991
object_03305,1,0.9872312
object_03307,0,0.14775777
object_03299,0,0.015817232
object_03306,0,0.19596066
object_03309,0,0.06926948
object_03308,0,0.00062671927
object_03310,0,0.19116367
object_03311,0,0.017775545
object_03312,0,0.056412365
object_03316,0,0.014219765
object_03314,0,0.08415701
object_03320,0,0.0032869922
object_03313,0,0.0007328807
object_03315,0,0.005174197
object_03318,0,0.0050434056
object_03317,0,1.536741e-05
object_03321,0,0.1630218
object_03319,0,0.01079718
object_03326,0,0.0017199641
object_03322,0,7.0783058e-06
object_03327,0,0.11203711
object_03325,0,0.0007002055
object_03324,0,0.0016538423
object_03323,0,0.023356186
object_03329,0,0.024792597
object_03328,1,0.74411076
object_03330,0,0.08372354
object_03332,0,4.3001208e-05
object_03338,0,0.03908404
object_03331,1,1.0
object_03333,0,0.0073276497
object_03335,0,0.00067263487
object_03340,0,0.016210064
object_03336,0,2.9007602e-05
object_03337,0,0.24415456
object_03334,1,0.81979805
object_03339,0,0.00015506559
object_03341,0,0.0007716465
object_03342,1,0.98544353
object_03343,0,0.0013345114
object_03348,0,0.25603214
object_03345,1,0.99742573
object_03344,0,0.007987469
object_03349,1,0.9802714
object_03346,0,0.00018573101
object_03347,0,4.3613545e-05
object_03350,0,0.0005760624
object_03353,0,0.0028572213
object_03351,0,0.121717855
object_03352,0,0.0011085105
object_03359,0,0.0014087879
object_03355,0,0.005553942
object_03354,0,1.1704349e-05
object_03357,1,0.9972031
object_03358,1,0.9944981
object_03356,0,0.0077261375
object_03362,0,0.0022533466
object_03360,0,0.0008130451
object_03364,0,0.37155718
object_03361,0,0.06085668
object_03363,1,0.98698026
object_03365,0,0.001724083
object_03366,0,0.21489765
object_03371,0,0.4177305
object_03369,0,0.009985319
object_03367,0,0.011193015
object_03372,0,0.07064104
object_03374,0,0.00052642415
object_03368,0,0.27626857
object_03370,1,0.6190874
object_03373,0,0.112604015
object_03375,0,2.8035882e-07
object_03376,0,3.105595e-07
object_03380,0,0.021398779
object_03378,0,0.00016963172
object_03377,0,4.747856e-05
object_03379,1,0.9999485
object_03383,0,0.0005565279
object_03387,0,0.000109598644
object_03381,0,0.022533884
object_03384,1,0.9999721
object_03382,0,0.1025707
object_03391,0,0.007348226
object_03386,1,0.99964905
object_03390,0,0.053862717
object_03389,0,0.0026696494
object_03388,0,0.1646976
object_03385,0,6.703725e-05
object_03393,0,0.017453447
object_03392,0,0.12480085
object_03395,0,0.012124486
object_03394,1,0.82987434
object_03401,0,0.0028239875
object_03397,0,0.0004937537
object_03400,1,0.6763492
object_03398,0,1.0230435e-05
object_03396,0,0.0003876897
object_03405,1,0.7534286
object_03403,0,0.021960419
object_03399,0,2.7580187e-05
object_03402,0,0.15083429
object_03407,0,0.007515296
object_03404,0,0.00064923055
object_03406,0,0.13205776
object_03408,0,0.0029121423
object_03409,0,0.00171927
object_03414,0,0.009688129
object_03416,0,0.04622859
object_03410,0,0.15121862
object_03413,0,6.618658e-05
object_03417,0,0.051620927
object_03415,0,0.040352475
object_03412,0,3.2481377e-05
object_03411,0,0.00020554631
object_03419,0,2.1085158e-05
object_03421,0,0.01322009
object_03420,1,0.8236886
object_03423,0,3.051489e-06
object_03422,0,0.42718473
object_03418,0,2.8243935e-06
object_03424,0,2.1060961e-05
object_03425,0,0.22925651
object_03426,1,0.6311731
object_03428,0,0.41790813
object_03427,0,0.00014752163
object_03433,0,0.008053325
object_03430,0,0.0034387754
object_03431,0,5.8589754e-05
object_03436,0,9.022049e-05
object_03429,0,0.0031160288
object_03432,0,0.0007428883
object_03438,0,0.014547483
object_03437,0,0.006971971
object_03439,0,0.009342204
object_03434,0,0.003902569
object_03435,0,4.779026e-05
object_03442,0,0.37720987
object_03447,0,5.077719e-06
object_03448,0,0.26242128
object_03443,1,0.7391063
object_03440,0,0.016060391
object_03445,0,4.994343e-05
object_03444,0,7.364398e-05
object_03450,0,0.15783116
object_03441,0,0.021549657
object_03449,0,0.0037276288
object_03453,0,3.816156e-06
object_03446,0,0.16548751
object_03452,0,0.0029154562
object_03454,0,0.07085078
object_03455,1,0.95915234
object_03451,0,0.25001654
object_03457,0,0.00029662065
object_03456,0,0.00082022947
object_03462,1,0.9660801
object_03463,0,0.008141785
object_03459,0,4.9628186e-05
object_03464,0,0.0054451446
object_03458,0,0.00039127076
object_03465,0,0.00036592263
object_03466,0,8.767589e-05
object_03460,0,0.136795
object_03461,0,0.16451602
object_03467,0,0.08330145
object_03468,0,0.0074825464
object_03469,0,0.018234422
object_03470,0,0.32423732
object_03471,1,0.81739914
object_03477,0,0.00025817277
object_03474,0,0.019967139
object_03472,1,0.5210119
object_03475,0,0.011328421
object_03473,0,0.0003549033
object_03480,0,0.33197808
object_03476,0,0.005123792
object_03482,0,0.00069422147
object_03479,0,0.00024556587
object_03478,0,0.0006332386
object_03483,0,0.010537699
object_03484,0,0.00014332354
object_03485,0,0.13459437
object_03481,0,0.076560825
object_03486,0,0.014443577
object_03487,0,0.045439985
object_03488,0,0.05483323
object_03489,1,1.0
object_03491,1,0.5230798
object_03490,0,0.10580176
object_03493,0,0.017656768
object_03492,0,0.0032464697
object_03494,0,0.012118628
object_03497,0,0.003365637
object_03496,0,0.016564118
object_03500,0,0.007103127
object_03499,0,0.0034353684
object_03498,0,0.00036190785
object_03502,0,0.038216535
object_03495,0,0.045169536
object_03503,0,0.0032286567
object_03501,0,0.027821494
object_03504,0,0.0018163545
object_03505,0,0.0027119352
object_03508,0,0.046276808
object_03507,0,0.029390262
object_03509,1,0.99995697
object_03511,0,0.00024008485
object_03510,0,0.008311387
object_03512,0,0.054135747
object_03513,1,0.99096197
object_03516,0,0.0001341418
object_03514,0,0.06656649
object_03518,0,3.4912107e-05
object_03506,0,0.00079215335
object_03517,0,0.00032339516
object_03515,0,0.007434091
object_03519,0,0.006165736
object_03522,0,0.099266544
object_03521,0,0.0055508963
object_03524,0,0.07955023
object_03520,1,0.8840812
object_03523,0,0.0002844257
object_03525,1,0.6692585
object_03527,1,0.99999917
object_03526,0,5.048641e-05
object_03531,0,0.00038984793
object_03529,0,0.0010814896
object_03533,0,0.013760553
object_03528,0,0.055441078
object_03535,0,0.003622007
object_03530,1,0.9977316
object_03534,0,0.39714858
object_03532,0,0.02297948
object_03536,0,0.011035037
object_03537,0,0.0791238
object_03541,1,0.9967769
object_03539,0,0.0059639285
object_03542,1,0.9838631
object_03540,1,0.9981668
object_03544,0,0.0010981519
object_03543,0,6.86473e-05
object_03538,1,0.6227959
object_03546,0,0.4627117
object_03547,0,0.00024837023
object_03549,0,0.00051133265
object_03550,0,0.037628382
object_03545,0,0.00023359466
object_03548,0,0.009028309
object_03551,0,0.001482054
object_03553,0,0.0220429
object_03554,0,0.004454093
object_03552,0,0.0012081481
object_03555,0,0.0044678836
object_03557,0,2.737575e-07
object_03558,0,0.0003586903
object_03561,0,0.0044406094
object_03560,0,0.016333003
object_03562,0,0.15333623
object_03563,0,2.73382e-05
object_03556,0,6.289298e-05
object_03566,0,0.0019072336
object_03559,0,8.3676565e-07
object_03564,0,0.0024711157
object_03567,0,0.00031723405
object_03565,0,0.0044940193
object_03568,0,0.0072894404
object_03571,0,0.075029105
object_03569,0,3.076979e-05
object_03572,0,0.0016473336
object_03574,0,9.94769e-05
object_03575,0,0.031202516
object_03573,0,0.13826501
object_03570,0,0.00010544565
object_03576,0,0.1697939
object_03577,0,0.47525007
object_03578,0,0.008108616
object_03579,0,0.2190858
object_03580,0,0.0003034255
object_03582,1,0.9928048
object_03581,0,0.008539222
object_03583,1,0.94342357
object_03584,1,0.9158757
object_03585,0,0.13348389
object_03586,1,0.8837103
object_03587,0,0.040857546
object_03590,0,0.0011165726
object_03593,0,0.1718453
object_03588,0,3.127976e-05
object_03589,0,0.00015218227
object_03595,0,0.0007482568
object_03592,0,0.09488107
object_03594,0,0.0025917743
object_03599,0,0.31080014
object_03596,1,0.84733397
object_03591,0,0.013244741
object_03598,0,0.0004968276
object_03597,0,1.3042551e-06
object_03600,0,0.006169386
object_03604,0,0.0029170562
object_03606,0,0.15779516
object_03601,0,8.5977376e-07
object_03603,1,0.54839236
object_03602,0,3.9482807e-06
object_03607,0,0.0073576644
object_03608,0,0.00063515094
object_03609,0,0.010465184
object_03612,0,0.008990411
object_03610,0,0.08373386
object_03611,0,4.2126925e-05
object_03605,0,0.009901097
object_03614,0,0.0015491521
object_03615,0,0.11799905
object_03613,1,0.9864417
object_03616,0,0.00013910583
object_03618,0,0.00023177899
object_03617,1,0.9947549
object_03622,1,0.99126524
object_03620,0,0.32027408
object_03621,0,0.0011046755
object_03619,0,1.5697497e-05
object_03626,0,0.04316857
object_03624,0,0.015146013
object_03625,0,0.2151751
object_03627,0,0.010878371
object_03630,0,7.3588046e-05
object_03628,0,0.009998588
object_03629,0,0.0018780304
object_03631,0,0.26060832
object_03623,1,0.9154003
object_03632,0,0.0030208933
object_03634,1,0.99781114
object_03633,0,0.037320618
object_03637,1,0.6302476
object_03639,0,0.19797872
object_03636,0,0.0012712592
object_03638,0,0.16746855
object_03635,1,0.6472432
object_03641,0,4.883561e-05
object_03640,0,0.0009841387
object_03643,0,0.17682445
object_03646,0,0.08135703
object_03647,0,0.07261956
object_03644,0,0.042136837
object_03645,0,0.4121078
object_03642,0,0.013901439
object_03648,0,2.080738e-05
object_03649,0,0.0016706971
object_03651,0,0.0005095757
object_03650,1,0.9417204
object_03652,0,1.9568538e-06
object_03653,0,0.10614809
object_03656,0,0.00041708432
object_03655,0,0.049125098
object_03654,0,0.019565117
object_03660,0,0.2734365
object_03661,0,0.001471572
object_03659,1,0.9996338
object_03657,1,0.9088359
object_03658,1,0.8070118
object_03662,1,0.9992323
object_03663,0,0.053675134
object_03665,1,0.76668197
object_03669,0,0.24820305
object_03673,0,6.849893e-05
object_03670,0,0.000499923
object_03671,0,0.017329207
object_03666,1,0.6169233
object_03668,1,0.96148413
object_03667,0,0.009084681
object_03674,0,0.009796551
object_03664,0,0.039807178
object_03678,0,0.0003228804
object_03675,1,0.62466645
object_03672,0,0.096381046
object_03676,0,0.0003958434
object_03679,0,6.4337946e-05
object_03677,0,0.0012067575
object_03680,0,0.0002063837
object_03681,0,0.082298554
object_03684,0,0.013560715
object_03683,1,0.8025669
object_03686,0,0.0067822216
object_03687,0,0.0032426622
object_03682,0,0.02435165
object_03689,0,0.027551804
object_03688,1,0.876017
object_03685,0,0.45094708
object_03691,0,0.0051092505
object_03693,1,0.8664965
object_03692,0,1.1505103e-05
object_03690,0,2.4566896e-05
object_03695,0,0.18130328
object_03694,0,0.00014451568
object_03697,1,0.9999932
object_03699,0,0.05175303
object_03696,0,0.0050152955
object_03698,0,0.009636606
object_03701,0,0.0021703225
object_03700,0,1.40515085e-05
object_03704,0,0.004095362
object_03705,0,0.004479575
object_03702,0,0.0054364125
object_03707,0,0.0005663432
object_03706,1,0.9968869
object_03708,0,0.0007789125
object_03703,1,0.9865085
object_03711,0,6.207565e-05
object_03710,1,0.9925875
object_03709,1,0.9759686
object_03714,0,0.0010372507
object_03716,0,0.10920806
object_03715,0,7.783166e-07
object_03713,1,0.9979062
object_03712,0,0.00031932502
object_03717,0,0.00019589666
object_03718,0,0.055757396
object_03719,0,0.15605702
object_03721,0,3.6320453e-06
object_03723,0,0.00013137083
object_03724,1,0.5054637
object_03720,0,0.009940186
object_03722,1,0.9611059
object_03726,0,0.0054962165
object_03727,0,0.034104835
object_03725,0,6.822695e-05
object_03728,0,0.05111654
object_03729,0,0.00027077616
object_03733,0,0.061745133
object_03736,1,0.7734492
object_03730,0,0.00483348
object_03732,0,0.00015349504
object_03731,1,0.6464342
object_03734,0,0.015816981
object_03735,0,7.142255e-05
object_03737,0,0.0006378362
object_03740,0,0.04590995
object_03741,0,0.0017365011
object_03739,1,0.9999827
object_03743,0,0.18136474
object_03738,1,0.8583425
object_03742,0,3.6362246e-06
object_03748,0,0.019303137
object_03746,0,0.09968539
object_03745,0,0.008904159
object_03744,0,0.03160258
object_03750,0,0.41951683
object_03747,1,0.72020674
object_03751,0,0.0010471627
object_03752,0,4.943424e-05
object_03754,0,0.09633714
object_03753,0,3.382272e-05
object_03755,0,0.0018720085
object_03758,0,0.00023719794
object_03749,0,0.026894152
object_03759,0,0.0015822531
object_03757,0,0.26039624
object_03756,0,0.44844207
object_03763,0,0.0055294926
object_03765,0,0.0006251224
object_03760,0,0.2610555
object_03767,1,0.9999745
object_03761,0,0.4645335
object_03764,1,0.9852267
object_03762,0,0.011205375
object_03766,0,0.18708551
object_03770,0,0.007967405
object_03768,0,0.016318873
object_03775,0,0.00055776024
object_03769,0,0.00014209164
object_03771,0,0.18025467
object_03773,0,0.00017878744
object_03772,1,0.7089907
object_03774,0,1.0538976e-05
object_03776,0,0.05940291
object_03777,0,0.017040988
object_03778,0,0.002516122
object_03780,0,7.138755e-06
object_03779,1,0.60184956
object_03782,0,0.025372948
object_03784,0,0.26912582
object_03781,0,0.00013115205
object_03785,0,0.089571774
object_03786,0,0.34417486
object_03783,0,3.0763053e-06
object_03788,1,0.5224215
object_03791,0,0.064515054
object_03790,0,0.030323269
object_03787,0,0.34716144
object_03789,0,0.054749615
object_03794,0,0.001188947
object_03793,1,0.99710387
object_03792,0,0.25475538
object_03796,0,0.0028631522
object_03795,1,0.9911082
object_03800,0,9.024613e-05
object_03797,0,6.467468e-05
object_03804,0,0.06166104
object_03799,0,2.6086722e-05
object_03798,0,0.26481274
object_03801,0,0.012201188
object_03802,0,5.479712e-05
object_03805,0,0.0041981814
object_03803,0,0.13975538
object_03806,0,0.031628013
object_03807,1,0.995288
object_03810,0,0.00032678046
object_03811,0,0.0003135136
object_03812,1,0.9916338
object_03809,1,0.7697318
object_03808,0,0.04746696
object_03815,1,0.9620557
object_03813,0,0.0641253
object_03819,0,0.011658994
object_03816,0,0.00040082022
object_03818,0,2.4972947e-05
object_03817,1,0.9728978
object_03821,0,0.074431516
object_03814,0,0.31249776
object_03823,0,6.0218594e-05
object_03822,0,0.00052695326
object_03820,0,0.000370457
object_03829,1,0.9960078
object_03825,0,0.0048411833
object_03828,0,0.0038848126
object_03826,0,0.16273458
object_03830,0,0.0015394146
object_03835,0,0.37716427
object_03824,0,0.0013582943
object_03832,0,0.026708057
object_03833,1,0.8656438
object_03827,0,0.019868648
object_03836,0,8.4279185e-05
object_03838,1,0.9999287
object_03837,0,0.0025126105
object_03834,1,0.9999088
object_03839,1,0.99912804
object_03831,0,0.0005520212
object_03843,1,0.9874607
object_03841,0,0.16656664
object_03842,0,3.2893574e-06
object_03840,1,0.99616027
object_03844,0,0.018527102
object_03845,0,0.1167611
object_03849,0,4.647653e-05
object_03848,0,0.248567
object_03847,0,0.0028000856
object_03853,0,0.059334412
object_03852,1,0.78097886
object_03850,0,0.007167015
object_03851,1,0.9998363
object_03846,0,0.0012211314
object_03854,0,0.088279165
object_03855,0,3.4806762e-05
object_03856,0,0.00039542856
object_03857,0,0.09546202
object_03858,0,2.1851645e-06
object_03861,0,0.022644995
object_03866,0,0.054352883
object_03860,0,3.1852815e-05
object_03863,0,0.026666341
object_03864,0,0.012824522
object_03859,0,0.072079234
object_03862,0,1.7251137e-05
object_03868,0,0.0008828784
object_03869,0,0.00017966326
object_03865,0,3.0084498e-06
object_03871,0,0.34700927
object_03870,0,0.00012465776
object_03867,0,0.025105925
object_03872,0,0.075985454
object_03877,0,0.0004257496
object_03873,1,0.88258755
object_03874,1,0.6010178
object_03875,0,0.38887438
object_03878,0,0.07631636
object_03876,0,6.0655333e-05
object_03882,0,0.0004975684
object_03879,0,0.05315526
object_03880,0,0.2963063
object_03884,0,0.0065270034
object_03887,0,7.6036245e-05
object_03886,1,0.99999905
object_03883,0,0.1821175
object_03881,1,0.84079075
object_03885,0,0.02342902
object_03888,0,0.0018435341
object_03892,0,0.001264905
object_03889,0,0.017122617
object_03894,0,0.00060657586
object_03891,1,0.9765107
object_03893,0,0.0034281523
object_03895,1,0.8009899
object_03890,0,0.00014825066
object_03897,0,0.24445745
object_03898,0,0.0004743051
object_03900,0,0.00016556829
object_03902,1,0.999403
object_03903,0,0.43105072
object_03899,0,0.0005808792
object_03896,0,0.009847443
object_03901,0,9.632574e-05
object_03906,0,0.007413039
object_03905,0,0.0039412617
object_03904,0,0.021198569
object_03910,1,0.99999845
object_03908,0,0.000111612535
object_03907,0,0.0030132888
object_03909,0,0.0065017315
object_03918,1,0.68096113
object_03911,0,0.00973188
object_03912,0,0.00034492635
object_03916,0,0.0077229873
object_03913,0,0.009610746
object_03915,0,8.6762375e-06
object_03917,1,0.99298465
object_03919,0,0.3611298
object_03914,0,0.44403422
object_03921,0,0.3820732
object_03920,0,0.005574438
object_03923,0,0.033848394
object_03924,0,0.0006344244
object_03925,0,0.08133456
object_03922,0,0.08231647
object_03927,0,0.039890453
object_03929,0,1.4404179e-05
object_03930,0,0.00012368955
object_03931,0,0.10571008
object_03926,0,5.371061e-05
object_03934,1,0.6300129
object_03928,0,0.004423014
object_03933,0,0.014768122
object_03932,0,0.25513032
object_03935,0,0.0012972734
object_03936,0,0.0009310738
object_03939,0,0.022900987
object_03937,0,0.03291886
object_03938,0,0.10756693
object_03940,1,0.86333513
object_03942,0,0.17541999
object_03943,0,0.002120647
object_03941,0,8.478662e-05
object_03947,0,0.002149929
object_03945,0,0.00011996077
object_03944,1,0.68040013
object_03946,0,0.00094293716
object_03949,0,0.00012292413
object_03951,0,0.004033972
object_03948,0,0.00061427907
object_03950,0,0.00019090834
object_03955,0,0.098450325
object_03954,1,0.9996754
object_03953,0,0.012751357
object_03957,0,0.43418267
object_03952,0,0.00073688873
object_03959,0,9.3990704e-05
object_03961,0,0.0014316884
object_03956,0,0.22729339
object_03960,0,0.02417233
object_03962,0,0.0022789955
object_03964,1,0.7159569
object_03958,0,0.19532259
object_03966,0,0.19060318
object_03967,1,0.93895555
object_03963,0,0.00054084195
object_03965,0,0.001188668
object_03968,0,0.0013689579
object_03970,1,0.99772173
object_03972,0,0.0052748397
object_03969,0,0.0015981726
object_03973,0,0.0022586305
object_03975,0,0.051961925
object_03971,0,0.020082869
object_03974,0,0.029158294
object_03978,0,0.017271306
object_03977,0,0.0027608513
object_03980,0,0.042052027
object_03976,0,0.0052683037
object_03982,0,1.2736955e-07
object_03981,0,0.15873629
object_03983,0,0.00818561
object_03979,0,0.0010227457
object_03984,0,0.1066783
object_03990,0,0.0435984
object_03993,0,0.003356894
object_03985,0,0.0033121894
object_03987,0,0.1050195
object_03986,0,0.106317304
object_03989,0,0.0009843553
object_03992,1,0.9870367
object_03997,0,0.12776941
object_03991,1,0.99587375
object_03994,0,0.00020487481
